osmid,name,start_lat,start_lon,end_lat,end_lon,slope_percentage,abs_slope_percentage,length,geometry
54365549,Davis Avenue,40.4803666,-80.0398352,40.4804911,-80.0393119,0.6140785499958579,0.6140785499958579,46.374,"LINESTRING (-80.0398352 40.4803666, -80.0393119 40.4804911)"
11853941,Massachusetts Avenue,40.4802409,-80.0403622,40.4805561,-80.0404609,0.7496387928223608,0.7496387928223608,36.029,"LINESTRING (-80.0403622 40.4802409, -80.0404609 40.4805561)"
405680701,California Avenue,40.4800726,-80.0410674,40.4805116,-80.0412091,-0.8617698553553729,0.8617698553553729,50.264,"LINESTRING (-80.0410674 40.4800726, -80.0412091 40.4805116)"
11953158,Knott Street,40.4596963,-80.0295215,40.4601993,-80.0296921,0.6679708458514162,0.6679708458514162,57.763,"LINESTRING (-80.0295215 40.4596963, -80.0296921 40.4601993)"
55177141,Chateau Street,40.4595786,-80.0301468,40.4601367,-80.0303262,-0.0259124699681996,0.0259124699681996,63.887,"LINESTRING (-80.0301468 40.4595786, -80.0303262 40.4601367)"
415161285,North Canal Street,40.4539394,-79.9978399,40.4509729,-79.9998648,-0.7084347719011809,0.7084347719011809,371.703,"LINESTRING (-79.9978399 40.4539394, -79.9977393 40.4535947, -79.9975772 40.4527323, -79.9975692 40.4524608, -79.997604 40.4521486, -79.9976684 40.4519485, -79.9977569 40.4517424, -79.997883 40.4515628, -79.9980439 40.451424, -79.9982612 40.4512995, -79.9983013 40.4512874, -79.9985052 40.451226, -79.9992536 40.4510852, -79.9998648 40.4509729)"
54338620,East Ohio Street,40.4539394,-79.9978399,40.4540865,-79.9968141,-0.2484273075406588,0.2484273075406588,88.322,"LINESTRING (-79.9978399 40.4539394, -79.9976945 40.4539567, -79.9968721 40.4540787, -79.9968141 40.4540865)"
11854659,Merrick Avenue,40.3916597,-80.0131257,40.3921616,-80.0131524,0.7813674769715118,0.7813674769715118,55.855,"LINESTRING (-80.0131257 40.3916597, -80.0131524 40.3921616)"
11826192,Breining Street,40.3922868,-80.0108954,40.3918582,-80.010786,-0.1136972168109916,0.1136972168109916,48.55,"LINESTRING (-80.0108954 40.3922868, -80.010856 40.3921514, -80.0108473 40.3921156, -80.0108145 40.3919636, -80.010786 40.3918582)"
54933314,Brookline Boulevard,40.3922868,-80.0108954,40.3923386,-80.0098546,-0.5665203267985361,0.5665203267985361,88.332,"LINESTRING (-80.0108954 40.3922868, -80.0107529 40.3923008, -80.0107069 40.3923052, -80.0100185 40.3923309, -80.0098546 40.3923386)"
11652289,,40.4671722,-79.9514776,40.4672867,-79.9513792,-0.1343281797584813,0.1343281797584813,15.212,"LINESTRING (-79.9514776 40.4671722, -79.9513792 40.4672867)"
11652289,,40.4671722,-79.9514776,40.4667171,-79.9516603,-0.1288801489081874,0.1288801489081874,52.912,"LINESTRING (-79.9514776 40.4671722, -79.9514593 40.4670913, -79.951459 40.4669575, -79.9515005 40.4668801, -79.951619 40.466766, -79.9516603 40.4667171)"
109353799,,40.4671722,-79.9514776,40.4681813,-79.9521959,-0.6503168787738861,0.6503168787738861,127.604,"LINESTRING (-79.9514776 40.4671722, -79.9515341 40.467302, -79.9516056 40.4678313, -79.9516163 40.4680292, -79.9516861 40.4680966, -79.9517773 40.468121, -79.9519382 40.4681313, -79.9521233 40.4681884, -79.9521959 40.4681813)"
11652314,,40.4529499,-79.9443426,40.4524748,-79.9441053,0.0,0.0,56.516,"LINESTRING (-79.9443426 40.4529499, -79.9443165 40.4528977, -79.9441053 40.4524748)"
11652314,,40.4524748,-79.9441053,40.4529499,-79.9443426,0.0,0.0,56.516,"LINESTRING (-79.9441053 40.4524748, -79.9443165 40.4528977, -79.9443426 40.4529499)"
11652471,Bland Street,40.4722568,-80.0316874,40.4727507,-80.031868,-0.1587370981739662,0.1587370981739662,57.004,"LINESTRING (-80.0316874 40.4722568, -80.0316922 40.472378, -80.0316922 40.472467, -80.0317016 40.4725776, -80.0317462 40.4726616, -80.0317727 40.4727067, -80.031868 40.4727507)"
11960141,Swan Way,40.4809488,-79.9287303,40.4823885,-79.928275,0.994433191161295,0.994433191161295,164.654,"LINESTRING (-79.9287303 40.4809488, -79.928275 40.4823885)"
11960141,Swan Way,40.4823885,-79.928275,40.4809488,-79.9287303,-0.994433191161295,0.994433191161295,164.654,"LINESTRING (-79.928275 40.4823885, -79.9287303 40.4809488)"
11960141,Swan Way,40.4846016,-79.9274997,40.4856643,-79.9261746,0.3956552735607179,0.3956552735607179,162.857,"LINESTRING (-79.9274997 40.4846016, -79.9274368 40.4846504, -79.926227 40.48562, -79.9261746 40.4856643)"
11960141,Swan Way,40.4856643,-79.9261746,40.4866742,-79.9249248,0.3335710972579818,0.3335710972579818,154.215,"LINESTRING (-79.9261746 40.4856643, -79.9261246 40.4857024, -79.9249248 40.4866742)"
11960141,Swan Way,40.4856643,-79.9261746,40.4846016,-79.9274997,-0.3956552735607179,0.3956552735607179,162.857,"LINESTRING (-79.9261746 40.4856643, -79.926227 40.48562, -79.9274368 40.4846504, -79.9274997 40.4846016)"
11652765,Prose Way,40.4856991,-79.9248067,40.4854269,-79.925134,-0.3480026529707183,0.3480026529707183,41.016,"LINESTRING (-79.9248067 40.4856991, -79.9248524 40.4856611, -79.925134 40.4854269)"
11652765,Prose Way,40.4854269,-79.925134,40.4851571,-79.9254629,0.4105129702267727,0.4105129702267727,40.911,"LINESTRING (-79.925134 40.4854269, -79.9254196 40.4851927, -79.9254629 40.4851571)"
11652765,Prose Way,40.4854269,-79.925134,40.4856991,-79.9248067,0.3480026529707183,0.3480026529707183,41.016,"LINESTRING (-79.925134 40.4854269, -79.9248524 40.4856611, -79.9248067 40.4856991)"
11652765,Prose Way,40.4851571,-79.9254629,40.4854269,-79.925134,-0.4105129702267727,0.4105129702267727,40.911,"LINESTRING (-79.9254629 40.4851571, -79.9254196 40.4851927, -79.925134 40.4854269)"
11753534,Fairlawn Street,40.4523017,-79.8716644,40.4512728,-79.8713219,-0.3050189585834004,0.3050189585834004,118.022,"LINESTRING (-79.8716644 40.4523017, -79.8716 40.4518912, -79.8714885 40.4515302, -79.8713219 40.4512728)"
11652864,Lock Way East,40.4844333,-79.907759,40.4843059,-79.9042844,0.1855260492145702,0.1855260492145702,294.199,"LINESTRING (-79.907759 40.4844333, -79.9075222 40.4844866, -79.9072987 40.4845198, -79.9070847 40.4845342, -79.9067911 40.4845169, -79.9061263 40.4844232, -79.905274 40.4842835, -79.9050373 40.4842489, -79.9049464 40.4842561, -79.9049013 40.4842787, -79.9048687 40.4843901, -79.9042844 40.4843059)"
24722798,Mazeroski Way,40.4476767,-80.0076521,40.4466367,-80.007329,0.4272622450216475,0.4272622450216475,118.831,"LINESTRING (-80.0076521 40.4476767, -80.0076212 40.4475772, -80.0074958 40.4471737, -80.0073575 40.4467193, -80.007329 40.4466367)"
153284389,West General Robinson Street,40.4476767,-80.0076521,40.4475311,-80.0085911,-0.2047917112153501,0.2047917112153501,81.09,"LINESTRING (-80.0076521 40.4476767, -80.0077618 40.4476597, -80.0085911 40.4475311)"
265759816,Boundary Street,40.427734,-79.9491015,40.4282209,-79.9492515,0.0767754149170173,0.0767754149170173,55.61,"LINESTRING (-79.9491015 40.427734, -79.9491098 40.4277606, -79.9491196 40.4277924, -79.9491881 40.4280128, -79.9492515 40.4282209)"
299972169,Boundary Street,40.4282209,-79.9492515,40.4289919,-79.9494961,0.2384504837886839,0.2384504837886839,88.196,"LINESTRING (-79.9492515 40.4282209, -79.9493379 40.4287377, -79.9493962 40.4288788, -79.9494961 40.4289919)"
265759816,Boundary Street,40.4282209,-79.9492515,40.427734,-79.9491015,-0.0767754149170173,0.0767754149170173,55.61,"LINESTRING (-79.9492515 40.4282209, -79.9491881 40.4280128, -79.9491196 40.4277924, -79.9491098 40.4277606, -79.9491015 40.427734)"
11652993,"['Pinecastle Avenue', 'Georgette Street']",40.3812488,-80.0022459,40.3823999,-79.9990218,-0.5929670996620163,0.5929670996620163,301.596,"LINESTRING (-80.0022459 40.3812488, -80.0019328 40.380872, -80.0017261 40.3809455, -80.0007807 40.3814314, -79.9990218 40.3823999)"
625462692,Breining Street,40.3883752,-80.0059114,40.3883953,-80.0064696,0.4322085804333049,0.4322085804333049,47.329,"LINESTRING (-80.0059114 40.3883752, -80.0064696 40.3883953)"
625462692,Breining Street,40.3883752,-80.0059114,40.3883662,-80.005589,-0.7404269950493929,0.7404269950493929,27.324,"LINESTRING (-80.0059114 40.3883752, -80.005589 40.3883662)"
652248744,"['Pawnee Street', 'Sioux Way']",40.4376336,-80.0190891,40.4365246,-80.0199137,0.6512389660562297,0.6512389660562297,141.694,"LINESTRING (-80.0190891 40.4376336, -80.0191524 40.4373279, -80.0192396 40.4369731, -80.0193563 40.4365278, -80.019433 40.4364684, -80.0199137 40.4365246)"
11832576,Keefe Street,40.3655155,-79.9099368,40.3647679,-79.9094754,-0.0474590267269598,0.0474590267269598,91.862,"LINESTRING (-79.9099368 40.3655155, -79.9094754 40.3647679)"
885841273,Frew Street Extension,40.4377418,-79.9484735,40.4375688,-79.9476764,-0.8663498950110639,0.8663498950110639,70.149,"LINESTRING (-79.9484735 40.4377418, -79.9484398 40.4377232, -79.9483486 40.4376808, -79.9481974 40.437637, -79.948051 40.4375968, -79.9478925 40.4375675, -79.9477941 40.4375712, -79.9476764 40.4375688)"
572180041,Penn Avenue,40.4657009,-79.9480683,40.4656116,-79.9474269,-0.8041301828092015,0.8041301828092015,55.161,"LINESTRING (-79.9480683 40.4657009, -79.9480051 40.465692, -79.9474269 40.4656116)"
11653574,,40.4660424,-79.9479403,40.4660068,-79.9473844,0.0,0.0,47.193,"LINESTRING (-79.9479403 40.4660424, -79.9474711 40.4659826, -79.9474293 40.465993, -79.9473844 40.4660068)"
11653574,,40.4660068,-79.9473844,40.4661593,-79.9473039,0.3680095160438916,0.3680095160438916,18.274,"LINESTRING (-79.9473844 40.4660068, -79.9473329 40.4660655, -79.9473039 40.4661593)"
11653574,,40.4660068,-79.9473844,40.4660424,-79.9479403,0.0,0.0,47.193,"LINESTRING (-79.9473844 40.4660068, -79.9474293 40.465993, -79.9474711 40.4659826, -79.9479403 40.4660424)"
11840677,Cherryfield Street,40.4854345,-80.0151028,40.4850642,-80.0156353,0.5242639047767381,0.5242639047767381,61.021,"LINESTRING (-80.0151028 40.4854345, -80.0155601 40.4851165, -80.0156353 40.4850642)"
11653694,Dounton Way,40.4519293,-80.019029,40.4523824,-80.0166608,-0.2512643510798613,0.2512643510798613,206.619,"LINESTRING (-80.019029 40.4519293, -80.0166608 40.4523824)"
11653694,Dounton Way,40.4523824,-80.0166608,40.4519293,-80.019029,0.2512643510798613,0.2512643510798613,206.619,"LINESTRING (-80.0166608 40.4523824, -80.019029 40.4519293)"
11831747,Galveston Avenue,40.4523824,-80.0166608,40.4519607,-80.0165288,-0.0699541512908889,0.0699541512908889,48.203,"LINESTRING (-80.0166608 40.4523824, -80.0165461 40.4520229, -80.0165288 40.4519607)"
11950184,Concordia Street,40.3996754,-79.9874224,40.3987726,-79.987122,-0.9315230920974944,0.9315230920974944,103.56,"LINESTRING (-79.9874224 40.3996754, -79.987122 40.3987726)"
11750505,Amanda Avenue,40.3995753,-79.9880661,40.3986623,-79.9877952,0.2802394996866822,0.2802394996866822,104.081,"LINESTRING (-79.9880661 40.3995753, -79.9877952 40.3986623)"
11741931,"['Una Way', 'Dippel Way']",40.4169315,-79.9685653,40.4156245,-79.9683346,0.3484190487505049,0.3484190487505049,146.638,"LINESTRING (-79.9685653 40.4169315, -79.9680879 40.4168743, -79.9683346 40.4156245)"
11942959,Walnut Street,40.4515477,-79.9326175,40.45144,-79.9329993,-0.3984407047492018,0.3984407047492018,34.454,"LINESTRING (-79.9326175 40.4515477, -79.9329993 40.45144)"
220350114,Bellefonte Street,40.4530543,-79.9349406,40.453482,-79.9351866,0.886620178352051,0.886620178352051,51.914,"LINESTRING (-79.9349406 40.4530543, -79.9351611 40.4534396, -79.9351866 40.453482)"
424387689,Vinial Street,40.4581244,-79.9944331,40.4580358,-79.9942506,0.8135159102067305,0.8135159102067305,18.316,"LINESTRING (-79.9944331 40.4581244, -79.9942506 40.4580358)"
11951118,Concord Street,40.458099,-79.995507,40.4577108,-79.9974922,-0.7331146085592826,0.7331146085592826,173.419,"LINESTRING (-79.995507 40.458099, -79.9955713 40.4580864, -79.9974922 40.4577108)"
11682176,,40.4159522,-79.9333594,40.4149744,-79.9301209,-0.1843662893157978,0.1843662893157978,294.943,"LINESTRING (-79.9333594 40.4159522, -79.9329343 40.4160721, -79.9318788 40.4161168, -79.9314996 40.4160602, -79.9311605 40.4159416, -79.9308647 40.4157186, -79.9301209 40.4149744)"
165346629,,40.4136331,-79.9299862,40.4123057,-79.9304532,-0.3778492573721717,0.3778492573721717,152.804,"LINESTRING (-79.9299862 40.4136331, -79.9300375 40.4134087, -79.9301686 40.4131632, -79.9303749 40.4129259, -79.9307134 40.412689, -79.930822 40.412555, -79.930792 40.4123892, -79.930638 40.4123112, -79.9304532 40.4123057)"
11657029,Isle Way,40.4268984,-79.9201526,40.426415,-79.9203602,-0.3968781334637472,0.3968781334637472,56.551,"LINESTRING (-79.9201526 40.4268984, -79.9201778 40.4268396, -79.9203602 40.426415)"
11657029,Isle Way,40.426415,-79.9203602,40.4268984,-79.9201526,0.3968781334637472,0.3968781334637472,56.551,"LINESTRING (-79.9203602 40.426415, -79.9201778 40.4268396, -79.9201526 40.4268984)"
11824006,Redwood Street,40.3938908,-79.9921212,40.3939033,-79.9920452,0.954258382997734,0.954258382997734,6.585,"LINESTRING (-79.9921212 40.3938908, -79.9920452 40.3939033)"
600772967,,40.4535555,-79.8751202,40.4537918,-79.8741272,-0.5800283376149948,0.5800283376149948,88.032,"LINESTRING (-79.8751202 40.4535555, -79.8745939 40.4536724, -79.874382 40.4537561, -79.8742667 40.4537887, -79.8741272 40.4537918)"
600772967,,40.4537918,-79.8741272,40.4535555,-79.8751202,0.5800283376149948,0.5800283376149948,88.032,"LINESTRING (-79.8741272 40.4537918, -79.8742667 40.4537887, -79.874382 40.4537561, -79.8745939 40.4536724, -79.8751202 40.4535555)"
750019843,,40.4531879,-79.8743571,40.4531627,-79.8751314,0.9063999928445844,0.9063999928445844,65.575,"LINESTRING (-79.8743571 40.4531879, -79.8745688 40.4532175, -79.8748757 40.453198, -79.8751314 40.4531627)"
11961196,Calistoga Place,40.4525015,-79.8736425,40.4510818,-79.8729883,-0.3718837653576048,0.3718837653576048,167.287,"LINESTRING (-79.8736425 40.4525015, -79.8734913 40.4524772, -79.8733826 40.4524209, -79.8732995 40.4523362, -79.8731385 40.4519227, -79.8729883 40.4510818)"
11942398,Clearview Avenue,40.4373851,-80.0523981,40.4373189,-80.0518954,-0.3973882072195661,0.3973882072195661,43.177,"LINESTRING (-80.0523981 40.4373851, -80.0518954 40.4373189)"
267178657,Hobart Street,40.4322892,-79.9305035,40.4321451,-79.9316368,-0.9771189163992856,0.9771189163992856,97.25,"LINESTRING (-79.9305035 40.4322892, -79.9316368 40.4321451)"
848610947,29th Street,40.4575621,-79.9738727,40.4578421,-79.9742067,-0.5191953514070236,0.5191953514070236,42.047,"LINESTRING (-79.9738727 40.4575621, -79.9741491 40.4577938, -79.9742067 40.4578421)"
11824114,Spring Way,40.4565789,-79.9752755,40.4568577,-79.9748761,-0.4093506016810764,0.4093506016810764,45.858,"LINESTRING (-79.9752755 40.4565789, -79.975223 40.4566156, -79.9748761 40.4568577)"
11824114,Spring Way,40.4565789,-79.9752755,40.4563664,-79.9755886,0.623609775848263,0.623609775848263,35.498,"LINESTRING (-79.9752755 40.4565789, -79.9753243 40.4565435, -79.9755886 40.4563664)"
335529599,28th Street,40.4565789,-79.9752755,40.4568745,-79.9756252,-0.421329376643349,0.421329376643349,44.224,"LINESTRING (-79.9752755 40.4565789, -79.9755599 40.4568193, -79.9756252 40.4568745)"
1321658165,27th Street,40.4556105,-79.9766965,40.4554776,-79.9765386,-0.3169488362223204,0.3169488362223204,19.922,"LINESTRING (-79.9766965 40.4556105, -79.9765386 40.4554776)"
762140273,Interboro Avenue,40.3698302,-79.912948,40.36975,-79.9130198,0.2801296807651626,0.2801296807651626,10.795,"LINESTRING (-79.912948 40.3698302, -79.9130198 40.36975)"
762140273,Interboro Avenue,40.3698302,-79.912948,40.3702084,-79.9128507,0.8350538834665052,0.8350538834665052,42.854,"LINESTRING (-79.912948 40.3698302, -79.9128507 40.3702084)"
109501089,Waterfront Drive,40.4635753,-79.9781058,40.4639442,-79.9777147,0.0,0.0,52.701,"LINESTRING (-79.9781058 40.4635753, -79.9780331 40.4635916, -79.9779777 40.4636231, -79.9779421 40.4636616, -79.9777147 40.4639442)"
109501089,Waterfront Drive,40.4635753,-79.9781058,40.4635789,-79.9782051,0.0,0.0,8.41,"LINESTRING (-79.9781058 40.4635753, -79.9781588 40.4635748, -79.9782051 40.4635789)"
1329981746,Mulford Street,40.4520699,-79.8862581,40.4520038,-79.8863233,0.0352557221095229,0.0352557221095229,9.19,"LINESTRING (-79.8862581 40.4520699, -79.8863233 40.4520038)"
1329981746,Mulford Street,40.4520038,-79.8863233,40.4520699,-79.8862581,-0.0352557221095229,0.0352557221095229,9.19,"LINESTRING (-79.8863233 40.4520038, -79.8862581 40.4520699)"
267185094,,40.4148465,-79.9196448,40.4147483,-79.919438,-0.2702013292395822,0.2702013292395822,20.634,"LINESTRING (-79.9196448 40.4148465, -79.919438 40.4147483)"
11808442,Marland Way,40.3871298,-79.9934773,40.3883587,-79.993811,0.4166073349099869,0.4166073349099869,139.54,"LINESTRING (-79.9934773 40.3871298, -79.993811 40.3883587)"
11816119,Woodland Road,40.4465934,-79.9230365,40.446307,-79.9227183,0.2703275995245972,0.2703275995245972,41.704,"LINESTRING (-79.9230365 40.4465934, -79.9228521 40.4464972, -79.9227183 40.446307)"
11669434,,40.4467582,-79.9228705,40.4471585,-79.9234257,-0.1416797058133183,0.1416797058133183,64.719,"LINESTRING (-79.9228705 40.4467582, -79.9228991 40.4469073, -79.922947 40.4470208, -79.9230277 40.4471351, -79.9230956 40.4471794, -79.9231753 40.4471916, -79.9234257 40.4471585)"
11716426,Letort Street,40.4797748,-80.039088,40.4799851,-80.0376923,0.2015371470404154,0.2015371470404154,120.34,"LINESTRING (-80.039088 40.4797748, -80.0389802 40.4797697, -80.0378852 40.4799528, -80.0376923 40.4799851)"
11669718,,40.4444312,-79.926252,40.4444785,-79.9274772,-0.9465838811549786,0.9465838811549786,103.814,"LINESTRING (-79.926252 40.4444312, -79.9263361 40.4444344, -79.9274772 40.4444785)"
11669718,,40.4444785,-79.9274772,40.4444312,-79.926252,0.9465838811549786,0.9465838811549786,103.814,"LINESTRING (-79.9274772 40.4444785, -79.9263361 40.4444344, -79.926252 40.4444312)"
404164428,Evergreen Road,40.4941426,-80.0078072,40.4942646,-80.008795,-0.0900591159368397,0.0900591159368397,84.623,"LINESTRING (-80.0078072 40.4941426, -80.0078699 40.4941467, -80.0079999 40.4941662, -80.0081091 40.494186, -80.0082877 40.4942206, -80.0084089 40.4942374, -80.0085642 40.4942526, -80.008795 40.4942646)"
293019682,Cypress Street,40.4550504,-79.9414726,40.4552225,-79.9415661,0.1218623588427995,0.1218623588427995,20.707,"LINESTRING (-79.9414726 40.4550504, -79.941508 40.4551156, -79.9415661 40.4552225)"
1107286704,Virginia Avenue,40.4316648,-80.013359,40.4317241,-80.0136966,0.0473379566318891,0.0473379566318891,29.325,"LINESTRING (-80.013359 40.4316648, -80.0136966 40.4317241)"
54500059,Winterburn Avenue,40.4266871,-79.9397756,40.4270133,-79.9397741,0.1678947415651819,0.1678947415651819,36.272,"LINESTRING (-79.9397756 40.4266871, -79.9397744 40.4269421, -79.9397743 40.4269668, -79.9397741 40.4270133)"
11670250,,40.4190252,-79.9289135,40.4190451,-79.928815,-0.1093076415940548,0.1093076415940548,8.627,"LINESTRING (-79.9289135 40.4190252, -79.928815 40.4190451)"
54933314,Brookline Boulevard,40.3923627,-80.009334,40.3924061,-80.0083932,-0.6361875150836362,0.6361875150836362,79.821,"LINESTRING (-80.009334 40.3923627, -80.0083932 40.3924061)"
11701729,Hearst Way,40.4288141,-79.896891,40.4298992,-79.8976739,0.4715039732106262,0.4715039732106262,137.657,"LINESTRING (-79.896891 40.4288141, -79.8969266 40.4288635, -79.8976349 40.429849, -79.8976739 40.4298992)"
11671121,Cressey Way,40.4501931,-79.8858731,40.4497895,-79.8861119,-0.1848935202065128,0.1848935202065128,49.218,"LINESTRING (-79.8858731 40.4501931, -79.8860808 40.4498421, -79.8861119 40.4497895)"
11671121,Cressey Way,40.4497895,-79.8861119,40.4501931,-79.8858731,0.1848935202065128,0.1848935202065128,49.218,"LINESTRING (-79.8861119 40.4497895, -79.8860808 40.4498421, -79.8858731 40.4501931)"
625851671,Oakwood Street,40.4496723,-79.8842262,40.4499218,-79.8842872,0.2665293122307391,0.2665293122307391,28.219,"LINESTRING (-79.8842262 40.4496723, -79.8842872 40.4499218)"
625851671,Oakwood Street,40.4496723,-79.8842262,40.449144,-79.884087,0.050363365114328,0.050363365114328,59.914,"LINESTRING (-79.8842262 40.4496723, -79.884087 40.449144)"
11820699,Progress Street,40.4510447,-79.995794,40.4511846,-79.9955743,0.0065180049570953,0.0065180049570953,24.24,"LINESTRING (-79.995794 40.4510447, -79.9955743 40.4511846)"
